,Magnetic Field (Oe),True Field (Oe),Field correction
4889,20013.2465,4818175.63642906,-4798162.38992906
4890,19870.883,4812618.247393758,-4792747.364393758
4891,19809.0235,4805639.339508738,-4785830.316008738
4892,19705.6425,4799550.379600617,-4779844.737100617
4893,19604.0965,4793664.461842303,-4774060.365342303
4894,19501.987,4787087.141847169,-4767585.154847169
4895,19399.5955,4781255.302603243,-4761855.707103243
4896,19204.836,4768976.751626499,-4749771.915626499
4897,19143.824,4762028.444626538,-4742884.620626538
4898,19027.3065,4756582.779411686,-4737555.472911686
4899,18851.756,4750108.1632798845,-4731256.407279884
4900,18796.1105,4737525.631696423,-4718729.521196422
4901,18603.331,4732034.883905071,-4713431.552905071
4902,18537.9415,4725159.168036293,-4706621.2265362935
4903,18337.5325,4713051.7967224065,-4694714.264222407
4904,18268.6115,4706585.460059665,-4688316.8485596655
4905,18071.1695,4701217.321168931,-4683146.151668931
4906,18020.0435,4694066.941808481,-4676046.898308481
4907,17845.3405,4681990.1178695625,-4664144.777369563
4908,17698.7425,4675888.682810553,-4658189.940310554
4909,17638.5785,4669684.377002265,-4652045.7985022655
4910,17532.2305,4663023.38536852,-4645491.154868521
4911,17415.996,4657528.499261634,-4640112.503261634
4912,17232.68,4644735.81281807,-4627503.13281807
4913,17163.334,4638217.530187155,-4621054.196187155
4914,17051.62,4632116.025280643,-4615064.405280643
4915,16853.8955,4626593.10209776,-4609739.20659776
4916,16798.5335,4619084.310321789,-4602285.776821789
4917,16687.1025,4607769.561644183,-4591082.4591441825
4918,16501.807,4601869.479714993,-4585367.672714993
4919,16444.184,4595132.174806705,-4578687.990806704
4920,16249.2365,4582635.460742934,-4566386.224242934
4921,16173.8965,4576684.786162072,-4560510.889662072
4922,15972.4735,4570620.487801236,-4554648.014301236
4923,15835.473,4563985.970129845,-4548150.4971298445
4924,15780.532,4551385.160237747,-4535604.628237748
4925,15668.2515,4545025.035568379,-4529356.784068379
4926,15550.1805,4538722.631294363,-4523172.450794363
4927,15442.5595,4532551.131125444,-4517108.571625443
4928,15339.317,4526325.469716138,-4510986.152716138
4929,15141.5905,4520800.510162354,-4505658.9196623545
4930,15086.51,4513794.305411069,-4498707.795411069
4931,14979.1735,4501254.879083269,-4486275.70558327
4932,14865.3965,4494915.309897053,-4480049.913397053
4933,14760.8985,4488767.351020862,-4474006.452520862
4934,14569.4585,4482592.740391557,-4468023.281891557
4935,14511.085,4476877.745217632,-4462366.660217632
4936,14320.8315,4464138.74956453,-4449817.91806453
4937,14259.6495,4457495.383107374,-4443235.733607374
4938,14151.367,4451727.33764435,-4437575.97064435
4939,13971.945,4444904.031179666,-4430932.086179665
4940,13830.8115,4438792.100647593,-4424961.289147593
4941,13779.2045,4432475.4646972325,-4418696.2601972325
4942,13671.4885,4419808.925924119,-4406137.437424119
4943,13559.1395,4413422.732573899,-4399863.5930739
4944,13449.8525,4406694.164552098,-4393244.312052098
4945,13266.4225,4400593.63019444,-4387327.207694439
4946,13210.324,4394574.497744119,-4381364.173744119
4947,13107.139,4387980.501247271,-4374873.3622472705
4948,12917.563,4382229.559141673,-4369311.996141673
4950,10997.485,4258677.635073848,-4247680.150073848
4951,10936.628,4246016.774125084,-4235080.146125085
4952,10822.5255,4239774.445592175,-4228951.920092175
4953,10629.2365,4233724.230389177,-4223094.993889177
4954,10572.871,4226917.816855894,-4216344.945855894
4955,10377.8565,4214333.25753345,-4203955.40103345
4956,10312.397,4208077.480111351,-4197765.083111351
4957,10194.962,4201428.030392755,-4191233.068392755
4958,10091.1985,4195615.519375354,-4185524.320875354
4959,9996.587,4188906.319527619,-4178909.732527619
4960,9810.414,4182492.166524208,-4172681.7525242083
4961,9749.3745,4176110.5167610426,-4166361.1422610427
4962,9640.9365,4170110.7551109395,-4160469.8186109397
4963,9466.7115,4163542.400381107,-4154075.6888811067
4964,9410.1895,4156710.7588016214,-4147300.5693016215
4965,9304.619,4144488.708709163,-4135184.089709163
4966,9194.5565,4137920.505388764,-4128725.9488887643
4967,9039.27,4132138.917481583,-4123099.647481583
4968,8977.0285,4127019.0793918404,-4118042.0508918404
4969,8774.686,4116650.8197165383,-4107876.133716538
4970,8713.631,4108612.3090681466,-4099898.6780681466
4971,8607.2405,4102166.9479838354,-4093559.7074838355
4972,8411.2385,4094479.8122219043,-4086068.5737219043
4973,8343.292,4087750.1613387642,-4079406.8693387643
4974,8236.223,4081721.940513861,-4073485.7175138607
4975,8129.634,4074626.5491877096,-4066496.9151877095
4976,7951.7235,4068503.9018784813,-4060552.1783784814
4977,7892.392,4061583.1562112486,-4053690.7642112486
4978,7698.3375,4049776.8798474516,-4042078.5423474517
4979,7540.085,4036320.6789717893,-4028780.5939717893
4980,7477.1805,4029698.0268820846,-4022220.846382085
4981,7284.3275,4023127.546481081,-4015843.2189810807
4982,7215.5895,4016236.533093153,-4009020.9435931533
4983,7103.21,4010047.049642008,-4002943.839642008
4984,6920.878,4003277.578269665,-3996356.700269665
4985,6863.2975,3990111.2195739252,-3983247.9220739254
4986,6737.1495,3984352.6809300124,-3977615.5314300125
4987,6548.687,3976778.4905968723,-3970229.8035968724
4988,6486.503,3970474.9419318144,-3963988.4389318144
4989,6395.2375,3963674.3708518795,-3957279.1333518797
4990,6219.5855,3979724.2232955853,-3973504.637795585
4991,6175.747,3946613.764410682,-3940438.017410682
4992,6018.088,3942393.2842852897,-3936375.1962852897
4993,5855.8525,3935151.8374280953,-3929295.9849280952
4994,5775.6325,3920977.139160682,-3915201.506660682
4995,5645.4015,3914014.4195718407,-3908369.0180718405
4996,5523.985,3907183.074894968,-3901659.089894968
4997,5366.069,3900266.629466602,-3894900.560466602
4998,5215.1465,3889590.36854897,-3884375.2220489704
4999,5054.38,3882545.5148007073,-3877491.1348007075
5000,4988.354,3875042.353635071,-3870053.999635071
5001,4876.6525,3868340.2006547744,-3863463.5481547746
5002,4765.7255,3861513.954100528,-3856748.2286005276
5003,4576.9395,3846266.9472634103,-3841690.0077634105
5004,4430.2805,3842548.719829047,-3838118.439329047
5005,4377.897,3835033.150659202,-3830655.2536592023
5006,4170.4385,3822521.298253771,-3818350.8597537708
5007,4103.577,3815392.087298816,-3811288.510298816
5008,3997.0165,3809915.5088912095,-3805918.4923912096
5009,3875.3845,3802686.74536888,-3798811.36086888
5010,3747.157,3795775.1581097553,-3792028.001109755
5011,3585.811,3782031.4598193434,-3778445.648819343
5012,3429.9425,3777781.98920453,-3774352.0467045303
5013,3355.243,3771569.014067169,-3768213.771067169
5014,3190.2545,3768495.741987799,-3765305.487487799
5015,3121.5565,3751517.9138685972,-3748396.3573685973
5016,2995.5455,3743874.3043996785,-3740878.7588996785
5017,2785.344,3736523.4375832304,-3733738.0935832304
5018,2627.9085,3721342.348349061,-3718714.439849061
5019,2555.4125,3714119.384811416,-3711563.9723114157
5020,2385.986,3706702.5897829984,-3704316.6037829984
5021,2323.3335,3690103.9912203345,-3687780.6577203344
5022,2212.462,3693847.950023848,-3691635.4880238483
5023,2105.8415,3682682.349218983,-3680576.507718983
5024,1911.344,3674468.0525186225,-3672556.7085186224
5025,1785.642,3667528.116329073,-3665742.474329073
5026,1716.2655,3659796.2353612995,-3658079.9698612993
5027,1607.301,3650498.6663191374,-3648891.3653191375
5028,1492.7995,3638518.8045039894,-3637026.005003989
5029,1277.55,3619708.788038584,-3618431.238038584
5030,1205.0085,3606252.063467657,-3605047.054967657
5031,1071.5505,3585507.1466017505,-3584435.5961017506
5032,970.761,3556246.770450425,-3555276.009450425
5033,872.6395,3528033.8530564224,-3527161.2135564224
5034,755.89,3418686.250587735,-3417930.3605877347
5035,640.934,3255957.3161758045,-3255316.3821758046
5036,539.818,2891687.742646062,-2891147.924646062
5037,335.17,2468897.972550206,-2468562.802550206
5038,173.1865,1039684.9797435458,-1039511.7932435458
5039,112.274,239093.86623816472,-238981.5922381647
5040,-0.0715,-983541.251920946,983541.180420946
5041,0.057,-986452.9123179292,986452.9693179292
5042,-95.8815,-1036645.7796887592,1036549.8981887592
5043,-241.2115,-1577191.9025990476,1576950.6910990477
5044,-597.4105,-3407187.250208417,3406589.8397084167
5045,-658.001,-3488599.962186075,3487941.9611860747
5046,-851.9165,-3525056.23219776,3524204.3156977603
5047,-977.759,-3585645.476803346,3584667.717803346
5048,-1044.421,-3602777.0989368083,3601732.677936808
5049,-1138.909,-3614195.9188864864,3613057.0098864865
5050,-1316.301,-3625276.0450504376,3623959.7440504376
5051,-1470.953,-3645999.9800805147,3644529.0270805145
5052,-1635.6345,-3654832.293838585,3653196.6593385846
5053,-1765.149,-3667636.1148832305,3665870.9658832303
5054,-1905.5345,-3676060.112647928,3674154.5781479278
5055,-2062.589,-3687870.0936999866,3685807.5046999864
5056,-2208.4845,-3700310.7647102447,3698102.280210245
5057,-2277.831,-3709473.5272009266,3707195.696200927
5058,-2385.029,-3726517.426667001,3724132.397667001
5059,-2597.023,-3722513.726818739,3719916.703818739
5060,-2658.602,-3733056.7464560615,3730398.1444560615
5061,-2762.5495,-3743846.0802894854,3741083.530789485
5062,-2965.0805,-3747564.624672278,3744599.5441722777
5063,-3112.1055,-3754960.734686152,3751848.629186152
5064,-3237.381,-3766731.051021802,3763493.6700218017
5065,-3289.213,-3776844.773651467,3773555.560651467
5066,-3439.9115,-3785295.111710026,3781855.200210026
5067,-3610.3815,-3790170.055981313,3786559.6744813127
5068,-3673.513,-3802254.284988983,3798580.7719889833
5069,-3774.7775,-3803381.445617259,3799606.668117259
5070,-3978.579,-3816953.9959978503,3812975.4169978504
5071,-4107.809,-3821496.1329058427,3817388.323905843
5072,-4157.0995,-3827233.5630268212,3823076.463526821
5073,-4365.1365,-3839685.2573953406,3835320.1208953406
5074,-4491.6815,-3851076.793559318,3846585.112059318
5075,-4642.3805,-3857502.5401530117,3852860.1596530117
5076,-4752.6815,-3862467.762628983,3857715.081128983
5077,-4912.558,-3874602.0896772714,3869689.5316772712
5078,-5044.0485,-3882099.0741680437,3877055.0256680436
5079,-5185.9875,-3892583.8309599617,3887397.843459962
5080,-5336.401,-3898366.3316894723,3893029.9306894722
5081,-5384.986,-3916575.230821763,3911190.244821763
5082,-5566.6135,-3915297.498387297,3909730.884887297
5083,-5697.111,-3922231.1425794596,3916534.0315794596
5084,-5855.1515,-3933262.062453809,3927406.910953809
5085,-5990.877,-3941059.7773185587,3935068.900318559
5086,-6124.6235,-3945610.0097983396,3939485.3862983393
5087,-6164.1695,-3944644.068519061,3938479.899019061
5088,-6342.124,-3960751.8889683783,3954409.7649683785
5089,-6401.017,-3986600.771197413,3980199.754197413
5090,-6581.2325,-3976639.6053007594,3970058.3728007595
5091,-6723.311,-3985243.611067593,3978520.300067593
5092,-6853.246,-3987228.14165453,3980374.8956545303
5093,-6904.5135,-4004179.4562252513,3997274.9427252514
5094,-7009.873,-4008087.9085989445,4001078.0355989444
5095,-7191.2155,-4015052.5572935394,4007861.3417935395
5096,-7323.975,-4040475.7420022264,4033151.7670022263
5097,-7430.6065,-4035144.8061850197,4027714.1996850194
5098,-7505.6005,-4036500.287912561,4028994.687412561
5099,-7699.9355,-4049800.885861519,4042100.9503615187
5100,-7823.939,-4057037.2898750706,4049213.350875071
5101,-7959.3805,-4063460.1158629213,4055500.7353629214
5102,-8025.76,-4073330.667469845,4065304.9074698454
5103,-8212.6105,-4080204.3725387133,4071991.7620387133
5104,-8361.471,-4089509.0669425866,4081147.5959425867
5105,-8496.2065,-4096241.7291321494,4087745.5226321495
5106,-8616.113,-4103349.3741746843,4094733.2611746844
5107,-8763.2775,-4113496.6985286614,4104733.4210286615
5108,-8913.2655,-4126265.393165714,4117352.127665714
5109,-9037.6915,-4132244.648700927,4123206.9572009267
5110,-9103.647,-4137316.5378624327,4128212.890862433
5111,-9298.8295,-4149953.7572690733,4140654.9277690733
5112,-9352.4975,-4155376.0153272976,4146023.5178272976
5113,-9513.7855,-4168781.214372484,4159267.428872484
5114,-9663.633,-4172434.0567397038,4162770.423739704
5115,-9730.1525,-4178587.839235238,4168857.686735238
5116,-9923.7825,-4191058.479395959,4181134.696895959
5117,-10044.677,-4195293.153883462,4185248.4768834617
5118,-10183.932,-4190270.750458919,4180086.818458919
5119,-10342.9575,-4212977.693722895,4202634.736222896
5120,-10466.82,-4219661.482649112,4209194.662649112
5121,-10526.9855,-4225444.205671081,4214917.220171081
5122,-10715.5305,-4237659.640663218,4226944.110163217
5123,-10870.461,-4249068.577449974,4238198.116449974
5124,-11003.36,-4255643.316222652,4244639.9562226515
5125,-11089.088,-4258866.881514363,4247777.793514363
5126,-11247.126,-4270352.099130206,4259104.973130206
5127,-11309.55,-4277066.573865161,4265757.023865161
5128,-11508.6875,-4289307.007856525,4277798.320356525
5129,-11581.564,-4295112.889359099,4283531.325359099
5130,-11694.8325,-4301568.370041802,4289873.537541802
5132,-13582.1135,-4418180.166081351,4404598.052581351
5133,-13766.1365,-4430402.547333063,4416636.410833063
5134,-13921.6325,-4436540.02488547,4422618.39238547
5135,-14047.753,-4442959.20817659,4428911.45517659
5136,-14103.963,-4453436.876229395,4439332.913229395
5137,-14284.175,-4459200.915489061,4444916.740489061
5138,-14447.1555,-4471183.745400798,4456736.589900797
5139,-14593.049,-4476957.376310708,4462364.327310708
5140,-14654.4835,-4482388.9894439895,4467734.505943989
5141,-14766.621,-4494017.9567292025,4479251.335729202
5142,-14965.758,-4499997.755350527,4485031.997350527
5143,-15102.895,-4512064.749380193,4496961.854380193
5144,-15173.9345,-4517985.091142214,4502811.156642213
5145,-15362.478,-4523550.789056087,4508188.311056087
5146,-15504.9805,-4535677.212980579,4520172.232480579
5147,-15636.466,-4541098.463803218,4525461.997803218
5148,-15791.539,-4552076.263630785,4536284.724630785
5149,-15930.0875,-4557740.887501403,4541810.800001402
5150,-16073.437,-4570686.041155766,4554612.604155766
5151,-16217.6355,-4576050.526953539,4559832.891453539
5152,-16354.2045,-4587482.1180229215,4571127.9135229215
5153,-16426.232,-4594359.36508305,4577933.13308305
5154,-16611.3855,-4605447.306208532,4588835.920708532
5155,-16753.1835,-4611526.267614595,4594773.084114594
5156,-16903.3135,-4623067.940640077,4606164.627140077
5157,-16969.6925,-4628986.296985496,4612016.604485496
5158,-17077.4515,-4634420.673069421,4617343.221569421
5159,-17191.425,-4640596.836701235,4623405.411701235
5160,-17387.03,-4652121.286439679,4634734.256439678
5161,-17537.863,-4658128.909363333,4640591.046363333
5162,-17684.6035,-4669563.658429819,4651879.054929819
5163,-17812.1365,-4675390.834230618,4657578.697730618
5164,-17934.865,-4681054.5632984815,4663119.698298481
5165,-18085.1365,-4692724.777788996,4674639.641288996
5166,-18243.738,-4704375.010822857,4686131.272822857
5167,-18401.3535,-4710714.414847954,4692313.061347954
5168,-18457.5635,-4716187.4972789055,4697729.933778905
5169,-18652.039,-4727751.402907104,4709099.363907104
5170,-18789.174,-4739619.770875353,4720830.596875354
5171,-18928.286,-4745440.014082639,4726511.728082638
5172,-19063.869,-4751817.033861583,4732753.164861583
5173,-19126.717,-4762637.939118932,4743511.222118932
5174,-19301.8435,-4768655.468470245,4749353.624970244
5175,-19450.2765,-4774401.371355831,4754951.094855831
5176,-19510.4425,-4786524.266963051,4767013.824463051
5177,-19715.9325,-4791577.019248404,4771861.0867484035
5178,-19870.582,-4803455.245740464,4783584.663740464
5179,-19929.333,-4809423.95053269,4789494.61753269
5180,-20115.336,-4815670.424016461,4795555.088016461
5181,-20267.2995,-4827044.2005056245,4806776.901005625
5182,-20435.083,-4838540.345031622,4818105.262031622
5183,-20575.044,-4844643.084303848,4824068.040303849
5184,-20705.994,-4856514.510035084,4835808.516035084
5185,-20836.217,-4861780.3768274905,4840944.15982749
5186,-20994.964,-4873954.924929717,4852959.960929717
5187,-21140.012,-4879636.380595972,4858496.368595972
5188,-21260.9055,-4891660.57451148,4870399.669011479
5189,-21400.4425,-4897312.19890583,4875911.75640583
5190,-21544.3585,-4908752.2131614415,4887207.854661441
5191,-21703.666,-4914788.570080566,4893084.904080566
5192,-21765.667,-4919962.0647809,4898196.3977809
5193,-21952.096,-4932285.169218005,4910333.073218005
5194,-22009.294,-4938597.685517838,4916588.391517838
5195,-22115.076,-4943342.628167966,4921227.552167966
5196,-22217.1875,-4949626.6601739125,4927409.4726739125
5197,-22419.7145,-4961593.058642406,4939173.344142406
5198,-22572.8085,-4967687.4006801415,4945114.592180141
5199,-22718.1355,-4973470.2513909135,4950752.115890914
5200,-22775.759,-4984976.646395752,4962200.887395753
5201,-22951.31,-4990439.612738443,4967488.302738443
5202,-23093.954,-5002727.215499678,4979633.261499678
